시/도,구,단지명,URL,전용면적,평수,층,시군구,실거래가,매매_계약일자,매매최고가,갭투자구분,갭투자금액,전세가율,전세가,전세_계약일자
경기도,고양시 일산동구,SKVIEW ( 2003년),https://new.land.naver.com/complexes/8829,121.5279㎡,45평,7층,일산동구 식사동,5억,2024.01.29,6억5천,매수후전세,1억5천,70,3억5천,2024.01.30
경기도,고양시 일산동구,백송마을(두산) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.93㎡,32평,9층,일산동구 백석동,4억9천,2024.02.07,6억1천500,매수후전세,1억1천,77,3억8천,2024.03.16
경기도,고양시 일산동구,백마마을(한성) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",70.43㎡,27평,15층,일산동구 마두동,4억8천,2024.03.12,6억500,전세낀매수,1억2천,75,3억6천,2024.03.04
경기도,고양시 일산동구,하늘마을 5단지 ( 2007년),https://new.land.naver.com/complexes/26001,75.94㎡,30평,5층,일산동구 중산동,4억6천,2024.01.23,5억9천500,전세낀매수,1억3천,71,3억3천,2024.01.12
경기도,고양시 일산동구,숲속마을2단지 ( 2006년),https://new.land.naver.com/complexes/18938,84.99㎡,33B평,2층,일산동구 풍동,4억5천,2024.01.13,5억5천900,전세낀매수,1억7천,62,2억8천,2022.12.29
경기도,고양시 일산동구,호수마을(현대) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",59.925㎡,23평,12층,일산동구 장항동,4억3천800,2024.01.21,5억5천,전세낀매수,1억5천800,63,2억8천,2024.01.20
경기도,고양시 일산동구,숲속마을(7단지) ( 2006년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.78㎡,33A평,13층,일산동구 풍동,4억3천,2024.03.07,5억9천300,전세낀매수,1억1천,74,3억2천,2024.01.22
경기도,고양시 일산동구,하늘마을2단지 ( 2007년),,84.72㎡,33A평,11층,일산동구 중산동,4억3천,2024.03.04,5억4천500,전세낀매수,1억6천,62,2억7천,2023.03.26
경기도,고양시 일산동구,산들마을1(대림) ( 2004년),https://new.land.naver.com/complexes/10170,115.2217㎡,43평,9층,일산동구 중산동,4억3천,2024.02.27,5억5천,전세낀매수,1억3천,69,3억,2020.05.11
경기도,고양시 일산동구,숲속마을(7단지) ( 2006년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",75.97㎡,30A평,16층,일산동구 풍동,4억2천,2024.02.14,5억2천500,전세낀매수,1억5천,64,2억7천,2023.03.04
경기도,고양시 일산동구,숲속마을(7단지) ( 2006년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.97㎡,33C평,16층,일산동구 풍동,4억2천,2024.02.02,5억7천,전세낀매수,9천,78,3억3천,2023.04.03
경기도,고양시 일산동구,백송마을(코오롱) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",71.37㎡,27평,8층,일산동구 백석동,4억1천600,2024.01.08,5억4천,전세낀매수,1억5천600,62,2억6천,2023.06.19
경기도,고양시 일산동구,하늘마을2단지 ( 2007년),,84.65㎡,33C평,3층,일산동구 중산동,4억1천,2024.03.01,5억2천700,전세낀매수,9천,78,3억2천,2020.10.24
경기도,고양시 일산동구,하늘마을2단지 ( 2007년),,75.61㎡,29A평,19층,일산동구 중산동,4억1천,2024.01.14,4억9천,전세낀매수,1억3천200,67,2억7천800,2022.07.22
경기도,고양시 일산동구,SKVIEW ( 2003년),https://new.land.naver.com/complexes/8829,84.3198㎡,32평,20층,일산동구 식사동,4억,2024.01.30,6억1천,전세낀매수,1억2천,70,2억8천,2023.05.23
경기도,고양시 일산동구,일산풍동5차성원상떼빌 ( 2003년),https://new.land.naver.com/complexes/12968,84.94㎡,32평,10층,일산동구 풍동,3억9천500,2024.01.21,5억2천900,전세낀매수,1억2천500,68,2억7천,2023.04.23
경기도,고양시 일산동구,백송마을(선경) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",71.37㎡,27평,15층,일산동구 백석동,3억9천,2024.03.01,5억5천,전세낀매수,1억1천700,70,2억7천300,2022.03.26
경기도,고양시 일산동구,백마역중앙하이츠빌 ( 2001년),,84.6872㎡,35평,5층,일산동구 풍동,3억8천800,2024.01.25,5억1천,전세낀매수,2억6천800,30,1억2천,2023.08.27
경기도,고양시 일산동구,중산마을11(현대) ( 1995년),https://new.land.naver.com/complexes/8643,84.36㎡,32평,10층,일산동구 중산동,3억8천300,2024.02.13,4억8천,매수후전세,9천800,74,2억8천500,2024.03.18
경기도,고양시 일산동구,백송마을(대우) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",69.336㎡,26평,14층,일산동구 백석동,3억7천900,2024.03.05,5억500,전세낀매수,1억1천200,70,2억6천700,2022.11.23
경기도,고양시 일산동구,백송마을(대림) ( 1993년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",58.74㎡,22평,3층,일산동구 백석동,3억7천100,2024.03.14,5억1천200,전세낀매수,9천100,75,2억8천,2024.01.06
경기도,고양시 일산동구,중산마을9단지두산한성 ( 1996년),,101.82㎡,37평,7층,일산동구 중산동,3억7천,2024.03.11,4억7천,전세낀매수,1억750,70,2억6천250,2023.01.17
경기도,고양시 일산동구,은행마을2(동문) ( 2002년),https://new.land.naver.com/complexes/8891,84.3316㎡,33평,5층,일산동구 식사동,3억7천,2024.02.15,5억900,전세낀매수,1억4천,62,2억3천,2023.02.16
경기도,고양시 일산동구,강촌마을(라이프) ( 1992년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",49.14㎡,19평,6층,일산동구 마두동,3억6천300,2024.02.06,5억4천,매수후전세,1억3천300,63,2억3천,2024.02.18
경기도,고양시 일산동구,은행마을1(동문) ( 2002년),https://new.land.naver.com/complexes/9350,84.4459㎡,34평,11층,일산동구 풍동,3억6천,2024.03.18,4억8천,전세낀매수,1억3천500,62,2억2천500,2024.01.18
경기도,고양시 일산동구,중산마을7(코오롱) ( 1995년),https://new.land.naver.com/complexes/8779,101.85㎡,37평,6층,일산동구 중산동,3억6천,2024.03.16,4억7천,전세낀매수,9천,75,2억7천,2024.01.19
경기도,고양시 일산동구,은행마을1(동문) ( 2002년),https://new.land.naver.com/complexes/9350,72.6283㎡,30평,20층,일산동구 풍동,3억6천,2024.02.07,4억7천,전세낀매수,1억,72,2억6천,2024.01.25
경기도,고양시 일산동구,백마마을(한성) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",50.16㎡,22평,7층,일산동구 마두동,3억5천800,2024.01.16,4억7천,매수후전세,1억2천800,64,2억3천,2024.03.01
경기도,고양시 일산동구,백송마을(두산) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",71.28㎡,26평,7층,일산동구 백석동,3억5천,2024.03.01,5억4천400,전세낀매수,7천,80,2억8천,2024.02.29
경기도,고양시 일산동구,숲속마을8단지 ( 2006년),,59.72㎡,25A평,18층,일산동구 풍동,3억4천300,2024.03.01,4억5천700,전세낀매수,9천300,72,2억5천,2023.08.19
경기도,고양시 일산동구,백송마을(삼호) ( 1992년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",59.99㎡,23A평,1층,일산동구 백석동,3억4천,2024.03.11,5억2천500,전세낀매수,1억3천,61,2억1천,2023.04.05
경기도,고양시 일산동구,백마마을(쌍용) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",50.16㎡,22평,1층,일산동구 마두동,3억3천800,2024.01.10,4억6천,매수후전세,1억4천800,56,1억9천,2024.01.31
경기도,고양시 일산동구,숲속마을8단지 ( 2006년),,59.91㎡,25C평,4층,일산동구 풍동,3억3천500,2024.03.07,4억6천,전세낀매수,1억500,68,2억3천,2019.06.12
경기도,고양시 일산동구,흰돌마을(청구) ( 1995년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",59.36㎡,24평,12층,일산동구 백석동,3억3천500,2024.02.01,3억6천500,전세낀매수,3천500,89,3억,2022.12.06
경기도,고양시 일산동구,숲속마을8단지 ( 2006년),,59.83㎡,25B평,11층,일산동구 풍동,3억3천,2024.03.11,4억5천,전세낀매수,8천400,74,2억4천600,2022.04.16
경기도,고양시 일산동구,중산마을6(태영) ( 1995년),https://new.land.naver.com/complexes/2962,83.73㎡,31평,10층,일산동구 중산동,3억2천500,2024.03.07,4억5천,전세낀매수,1억3천500,58,1억9천,2023.08.30
경기도,고양시 일산동구,숲속마을8단지 ( 2006년),,51.93㎡,21B평,13층,일산동구 풍동,3억2천,2024.02.27,4억3천,전세낀매수,1억1천,65,2억1천,2021.09.07
경기도,고양시 일산동구,흰돌마을(한진) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",49.5㎡,20평,1층,일산동구 백석동,3억1천,2024.03.06,4억3천700,전세낀매수,1억1천500,62,1억9천500,2023.10.18
경기도,고양시 일산동구,백송마을(한신) ( 1992년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",52.92㎡,21평,3층,일산동구 백석동,3억1천,2024.01.29,4억,매수후전세,1억,67,2억1천,2024.03.07
경기도,고양시 일산동구,백송마을(임광) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",59.34㎡,23평,7층,일산동구 백석동,3억500,2024.03.07,3억9천800,전세낀매수,8천500,72,2억2천,2023.10.12
경기도,고양시 일산동구,중산마을11(현대) ( 1995년),https://new.land.naver.com/complexes/8643,74.52㎡,28평,2층,일산동구 중산동,3억,2024.03.02,4억800,전세낀매수,1억6천500,45,1억3천500,2012.10.06
경기도,고양시 일산동구,강촌마을(라이프) ( 1992년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",36.45㎡,14B평,1층,일산동구 마두동,3억,2024.02.22,4억1천,전세낀매수,1억7천,43,1억3천,2023.09.12
경기도,고양시 일산동구,중산마을10(동신) ( 1995년),https://new.land.naver.com/complexes/2604,84.9㎡,,3층,일산동구 중산동,3억,2024.02.14,4억5천700,전세낀매수,5천,83,2억5천,2023.05.29
경기도,고양시 일산동구,흰돌마을(금호) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",51.73㎡,20평,4층,일산동구 백석동,2억9천500,2024.01.26,3억5천500,전세낀매수,1억600,64,1억8천900,2021.09.03
경기도,고양시 일산동구,백송마을(대우) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",58.626㎡,23평,9층,일산동구 백석동,2억9천,2024.02.13,4억,전세낀매수,2천,93,2억7천,2022.07.12
경기도,고양시 일산동구,백송마을(우성) ( 1992년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",52.92㎡,21평,3층,일산동구 백석동,2억8천,2024.03.14,3억9천800,전세낀매수,8천500,69,1억9천500,2023.09.27
경기도,고양시 일산동구,중산마을6(태영) ( 1995년),https://new.land.naver.com/complexes/2962,72.36㎡,27평,3층,일산동구 중산동,2억7천,2024.02.22,3억8천700,전세낀매수,7천50,73,1억9천950,2021.07.26
경기도,고양시 일산동구,사리현동문디이스트1단지 ( 2004년),,84.6186㎡,31평,11층,일산동구 사리현동,2억6천900,2024.01.06,3억7천,전세낀매수,6천900,74,2억,2023.08.07
경기도,고양시 일산동구,동문3단지 ( 2005년),https://new.land.naver.com/complexes/26003,84.6186㎡,33평,6층,일산동구 사리현동,2억6천700,2024.03.14,3억9천800,전세낀매수,3천700,86,2억3천,2023.10.27
경기도,고양시 일산동구,백송마을(코오롱) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",51.03㎡,21평,5층,일산동구 백석동,2억6천600,2024.03.04,3억8천,전세낀매수,6천600,75,2억,2023.09.25
경기도,고양시 일산서구,일산두산위브더제니스 ( 2013년),"https://new.land.naver.com/complexes?ms=37.685037,126.769951,16&e=RETAIL",120.4817㎡,49A평,26층,일산서구 탄현동,7억9천,2024.03.08,9억3천300,전세낀매수,1억6천,79,6억3천,2024.01.11
경기도,고양시 일산서구,문촌마을19단지신우 ( 1994년),https://new.land.naver.com/complexes/1381,126.66㎡,46평,9층,일산서구 주엽동,7억9천,2024.02.07,9억9천500,전세낀매수,3억7천950,51,4억1천50,2022.04.06
경기도,고양시 일산서구,문촌마을3단지우성 ( 1994년),"https://new.land.naver.com/complexes?ms=37.67537,126.761078,16&e=RETAIL",101.98㎡,37평,10층,일산서구 주엽동,7억6천,2024.02.16,9억2천500,전세낀매수,3억1천,59,4억5천,2023.07.15
경기도,고양시 일산서구,후곡마을(동신) ( 1994년),"https://new.land.naver.com/complexes?ms=37.675103,126.750578,16&e=RETAIL",116.85㎡,43평,8층,일산서구 일산동,7억1천500,2024.02.24,8억3천,전세낀매수,1억6천500,76,5억5천,2023.11.11
경기도,고양시 일산서구,일산두산위브더제니스 ( 2013년),"https://new.land.naver.com/complexes?ms=37.685037,126.769951,16&e=RETAIL",120.7818㎡,49C평,31층,일산서구 탄현동,7억1천,2024.02.23,7억9천500,전세낀매수,2억6천,63,4억5천,2022.12.05
경기도,고양시 일산서구,후곡마을(롯데) ( 1994년),"https://new.land.naver.com/complexes?ms=37.675103,126.750578,16&e=RETAIL",84.63㎡,31A평,5층,일산서구 일산동,6억6천,2024.01.01,8억1천500,전세낀매수,3억1천500,52,3억4천500,2023.09.12
경기도,고양시 일산서구,"강선마을7단지(삼환,유원) ( 1993년)","https://new.land.naver.com/complexes?ms=37.671148,126.766589,16&e=RETAIL",84.63㎡,31평,21층,일산서구 주엽동,6억4천,2024.03.12,8억1천,전세낀매수,3억1천,51,3억3천,2023.04.20
경기도,고양시 일산서구,후곡마을(현대3) ( 1994년),"https://new.land.naver.com/complexes?ms=37.675103,126.750578,16&e=RETAIL",101.86㎡,36평,1층,일산서구 일산동,6억3천500,2024.01.08,8억7천,매수후전세,1억9천500,69,4억4천,2024.01.15
경기도,고양시 일산서구,문촌마을19단지신우 ( 1994년),https://new.land.naver.com/complexes/1381,84.99㎡,31평,2층,일산서구 주엽동,6억2천500,2024.01.18,8억4천,전세낀매수,2억8천300,54,3억4천200,2023.10.16
경기도,고양시 일산서구,"강선마을5단지(동부,건영) ( 1994년)",,99.94㎡,37A평,11층,일산서구 주엽동,6억2천,2024.02.28,6억8천,전세낀매수,7천,88,5억5천,2022.04.29
경기도,고양시 일산서구,후곡마을(럭키) ( 1994년),"https://new.land.naver.com/complexes?ms=37.675103,126.750578,16&e=RETAIL",84.851㎡,31B평,2층,일산서구 일산동,6억2천,2024.01.12,8억5천,전세낀매수,1억9천,69,4억3천,2023.10.10
경기도,고양시 일산서구,문촌마을16단지뉴삼익 ( 1994년),https://new.land.naver.com/complexes/1373,84.02㎡,31평,4층,일산서구 주엽동,6억1천500,2024.03.09,8억8천500,전세낀매수,2억8천500,53,3억3천,2023.03.20
경기도,고양시 일산서구,후곡마을(태영17) ( 1994년),"https://new.land.naver.com/complexes?ms=37.675103,126.750578,16&e=RETAIL",101.93㎡,36평,4층,일산서구 일산동,6억500,2024.01.22,7억9천500,전세낀매수,5천500,90,5억5천,2022.09.17
경기도,고양시 일산서구,일산두산위브더제니스 ( 2013년),"https://new.land.naver.com/complexes?ms=37.685037,126.769951,16&e=RETAIL",94.4442㎡,39A평,11층,일산서구 탄현동,6억100,2024.01.10,6억5천,전세낀매수,2억5천100,58,3억5천,2023.04.16
경기도,고양시 일산서구,후곡마을(한양) ( 1995년),"https://new.land.naver.com/complexes?ms=37.675103,126.750578,16&e=RETAIL",84.945㎡,31평,10층,일산서구 일산동,6억,2024.03.19,7억7천800,전세낀매수,1억2천,80,4억8천,2024.01.27
경기도,고양시 일산서구,장성마을(동부) ( 1995년),"https://new.land.naver.com/complexes?ms=37.675103,126.750578,16&e=RETAIL",84.962㎡,31평,14층,일산서구 대화동,6억,2024.03.01,7억2천,전세낀매수,2억2천,63,3억8천,2024.02.13
경기도,고양시 일산서구,문촌마을4단지삼익 ( 1994년),"https://new.land.naver.com/complexes?ms=37.67537,126.761078,16&e=RETAIL",100.84㎡,36평,1층,일산서구 주엽동,5억9천800,2024.01.20,8억5천,전세낀매수,2억6천200,56,3억3천600,2023.12.13
경기도,고양시 일산서구,강선마을2단지경남 ( 1994년),"https://new.land.naver.com/complexes?ms=37.671148,126.766589,16&e=RETAIL",129.09㎡,45평,1층,일산서구 주엽동,5억9천,2024.02.18,8억7천,전세낀매수,1억4천,76,4억5천,2023.12.19
경기도,고양시 일산서구,강선마을2단지경남 ( 1994년),"https://new.land.naver.com/complexes?ms=37.671148,126.766589,16&e=RETAIL",101.88㎡,37평,1층,일산서구 주엽동,5억8천500,2024.02.23,7억9천800,전세낀매수,2억8천500,51,3억,2023.10.05
경기도,고양시 일산서구,일산두산위브더제니스 ( 2013년),"https://new.land.naver.com/complexes?ms=37.685037,126.769951,16&e=RETAIL",95.5001㎡,39B평,15층,일산서구 탄현동,5억8천500,2024.02.05,7억,매수후전세,1억4천500,75,4억4천,2024.02.13
경기도,고양시 일산서구,"강선마을8단지(롯데,럭키) ( 1993년)",https://new.land.naver.com/complexes/1366,84.99㎡,31평,6층,일산서구 주엽동,5억8천,2024.01.20,7억1천500,매수후전세,1억5천,74,4억3천,2024.01.27
