시/도,구,단지명,URL,입주일자,세대수,최고가,최저가(22년이후),최저가(2개월이내),매물최저가,최저비율,매물개수,80%이하개수,전세매물최고,전세가율,전세매물최저,전세매물개수
경기도,화성시,동탄호수자이파밀리에(소형),https://new.land.naver.com/complexes/112414,2018.03.12.,"1,067세대(11동)",7억2천400,3억9천,4억5천,5억5천,-24,40건,7건,3억6천500,56,3억5천,4건
경기도,화성시,동탄시범다은마을 월드메르디앙 반도유보라(소형),https://new.land.naver.com/complexes/22065,2007.05.22.,"1,473세대(18동)",7억900,3억9천500,5억3천500,5억5천,-22,30건,1건,3억9천,56,3억7천,7건
경기도,화성시,이편한세상신봉담(소형),https://new.land.naver.com/complexes/118211,2019.09.09.,898세대(7동),6억2천600,2억9천300,3억3천300,3억7천,-40,31건,31건,2억8천,56,2억7천,3건
충청북도,청주시 상당구,청주센트럴자이(국평),https://new.land.naver.com/complexes/111666,2018.09.21.,"1,500세대(16동)",5억5천500,3억8천,3억8천,4억3천,-22,61건,1건,4억,73,3억6천,4건
충청북도,청주시 상당구,청주센트럴자이(소형),https://new.land.naver.com/complexes/111666,2018.09.21.,"1,500세대(16동)",4억3천450,2억8천500,3억5천,3억4천,-21,14건,1건,3억1천,76,3억,2건
충청북도,청주시 청원구,대원칸타빌3차아파트(국평),https://new.land.naver.com/complexes/105039,2015.03.13.,789세대(10동),5억5천,3억8천,4억4천800,4억4천,-20,19건,2건,,,,
충청북도,청주시 청원구,한신더휴센트럴파크(국평),https://new.land.naver.com/complexes/109511,2018.02.23.,"1,210세대(7동)",7억,3억8천500,4억1천,4억2천500,-39,112건,93건,4억,57,3억3천,6건
충청북도,청주시 청원구,대원칸타빌2차(국평),https://new.land.naver.com/complexes/103963,2014.04.03.,780세대(9동),5억2천500,3억5천,4억1천,4억,-23,23건,3건,3억7천,75,2억7천,2건
충청북도,청주시 청원구,오창롯데캐슬더하이스트(국평),https://new.land.naver.com/complexes/108592,2018.08.30.,"2,500세대(17동)",5억4천500,3억4천300,3억8천700,3억8천500,-29,61건,50건,3억2천,68,2억9천,3건
충청북도,청주시 청원구,대원칸타빌4차아파트(국평),https://new.land.naver.com/complexes/107120,2015.12.14.,614세대(8동),4억5천,3억4천900,3억8천,3억7천500,-16,24건,0건,,,,
충청북도,청주시 청원구,오창롯데캐슬더하이스트(소형),https://new.land.naver.com/complexes/108592,2018.08.30.,"2,500세대(17동)",3억9천400,2억7천,2억9천,3억,-23,40건,23건,2억6천,72,2억5천,3건
충청북도,청주시 흥덕구,청주가경아이파크3단지(국평),https://new.land.naver.com/complexes/122444,2021.05.27.,983세대(8동),6억5천,5억,5억9천,6억1천,-6,9건,0건,,,,
충청북도,청주시 흥덕구,두산위브지웰시티2차(국평),https://new.land.naver.com/complexes/104637,2015.06.02.,"1,956세대(8동)",7억7천,4억5천,5억4천800,5억9천,-23,71건,7건,5억,62,4억7천,9건
충청북도,청주시 흥덕구,청주가경아이파크2단지(국평),https://new.land.naver.com/complexes/119848,2020.02.14.,664세대(6동),6억8천,4억8천500,5억7천800,5억7천500,-15,15건,0건,,,,
충청북도,청주시 흥덕구,청주가경IPARK1차(국평),https://new.land.naver.com/complexes/119848,2019.04.24.,905세대(7동),7억2천,5억,5억8천,5억7천,-20,25건,1건,,,,
충청북도,청주시 흥덕구,서청주파크자이(국평),https://new.land.naver.com/complexes/116558,2019.09.26.,"1,495세대(18동)",6억2천500,4억700,4억4천,4억3천,-31,55건,32건,4억,71,4억,1건
충청북도,청주시 흥덕구,청주가경IPARK1차(소형),https://new.land.naver.com/complexes/116558,2019.04.24.,905세대(7동),4억9천500,3억7천400,4억3천500,4억3천,-13,7건,0건,,,,
충청북도,청주시 흥덕구,서청주파크자이(소형),https://new.land.naver.com/complexes/116558,2019.09.26.,"1,495세대(18동)",4억4천900,3억,3억7천500,3억5천,-22,9건,1건,,,,
충청남도,아산시,한들물빛도시신영지웰시티센트럴푸르지오1단지(국평),https://new.land.naver.com/complexes/127809,2022.05.09.,685세대(8동),7억1천500,6억5천,6억7천,6억8천,-4,17건,0건,,,,
충청남도,아산시,신영한들물빛도시지웰시티센트럴푸르지오2단지(국평),https://new.land.naver.com/complexes/125132,2022.01.12.,669세대(6동),8억,6억2천500,6억8천300,6억7천,-16,37건,0건,4억5천,56,4억5천,1건
충청남도,아산시,신영한들물빛도시지웰시티센트럴푸르지오3단지(국평),https://new.land.naver.com/complexes/125133,2022.01.12.,852세대(6동),8억,6억5천,6억6천800,6억7천,-16,47건,0건,4억3천,45,4억3천,1건
충청남도,천안시 동남구,e편한세상봉명아너리움(국평),https://new.land.naver.com/complexes/124679,2020.06.02.,459세대(8동),4억500,3억4천400,0,4억2천,3,5건,0건,,,,
충청남도,천안시 동남구,신부동도솔노블시티동문굿모닝힐(국평),https://new.land.naver.com/complexes/124679,2018.05.30.,"2,144세대(23동)",5억6천800,3억5천500,3억7천500,3억8천,-33,34건,31건,3억,60,2억8천,5건
충청남도,천안시 동남구,힐스테이트천안신부(국평),https://new.land.naver.com/complexes/110256,2017.08.28.,984세대(12동),5억6천,3억6천600,3억7천,3억7천,-33,27건,23건,3억1천,66,2억9천,4건
충청남도,천안시 동남구,청당코오롱하늘채(국평),https://new.land.naver.com/complexes/116435,2019.12.30.,"1,534세대(19동)",5억200,3억3천800,3억5천,3억6천500,-27,26건,23건,3억,71,3억,1건
충청남도,천안시 동남구,청당동한양수자인블루시티(국평),https://new.land.naver.com/complexes/111627,2018.03.29.,999세대(13동),4억8천800,3억1천500,3억4천900,3억5천,-28,36건,27건,2억8천,61,2억7천,2건
충청남도,천안시 동남구,한양수자인(국평),https://new.land.naver.com/complexes/140850,2011.01.29.,"1,020세대(15동)",4억3천,2억6천200,2억9천500,3억,-30,55건,16건,2억7천,60,2억7천,1건
충청남도,천안시 동남구,e편한세상봉명아너리움(소형),https://new.land.naver.com/complexes/124679,2020.06.02.,459세대(8동),3억3천,2억5천500,2억7천300,2억9천,-12,10건,0건,,,,
충청남도,천안시 동남구,신부동도솔노블시티동문굿모닝힐(소형),https://new.land.naver.com/complexes/124679,2018.05.30.,"2,144세대(23동)",3억5천900,2억6천,2억6천900,2억7천900,-22,52건,4건,2억4천,69,2억4천,1건
충청남도,천안시 동남구,힐스테이트천안신부(소형),https://new.land.naver.com/complexes/110256,2017.08.28.,984세대(12동),3억8천500,2억5천,2억7천,2억7천,-29,42건,32건,2억4천,69,2억3천,2건
충청남도,천안시 동남구,청당코오롱하늘채(소형),https://new.land.naver.com/complexes/116435,2019.12.30.,"1,534세대(19동)",3억3천,2억4천500,2억5천200,2억5천,-24,35건,8건,2억,65,2억,1건
충청남도,천안시 서북구,천안불당지웰더샵(국평),https://new.land.naver.com/complexes/108766,2016.08.,685세대(6동),9억8천,6억4천500,8억500,8억1천,-17,15건,0건,,,,
충청남도,천안시 서북구,천안불당호반써밋플레이스(국평),https://new.land.naver.com/complexes/108766,2017.01.05.,573세대(8동),8억8천500,6억,7억3천,7억5천,-15,16건,0건,5억,59,5억,1건
충청남도,천안시 서북구,천안불당린스트라우스1단지(국평),https://new.land.naver.com/complexes/109535,2017.07.27.,595세대(6동),8억,5억5천,6억6천500,6억4천500,-19,23건,0건,4억5천,57,4억5천,1건
충청남도,천안시 서북구,천안불당린스트라우스2단지(국평),https://new.land.naver.com/complexes/109536,2017.07.27.,557세대(6동),8억3천900,5억7천500,6억9천,6억3천,-24,38건,3건,4억6천,58,4억4천,2건
충청남도,천안시 서북구,두정역효성해링턴플레이스(국평),https://new.land.naver.com/complexes/117453,2020.04.29.,"2,586세대(16동)",5억9천800,3억8천,4억3천300,4억4천,-26,45건,8건,3억6천,62,3억,3건
충청남도,천안시 서북구,두정역효성해링턴플레이스(소형),https://new.land.naver.com/complexes/117453,2020.04.29.,"2,586세대(16동)",4억4천700,2억4천,2억4천,3억1천,-30,116건,89건,3억3천,66,2억5천,18건
경상북도,경주시,두산위브트레지움(국평),https://new.land.naver.com/complexes/122000,2020.11.05.,"1,204세대(13동)",5억1천700,3억4천500,3억7천500,3억6천,-30,74건,21건,3억5천,71,2억7천,20건
경상북도,경주시,협성휴포레용황(국평),https://new.land.naver.com/complexes/109818,2017.06.28.,"1,588세대(15동)",4억5천,3억2천500,3억7천800,3억4천500,-23,29건,3건,3억2천,73,2억8천,9건
경상북도,경주시,경주센트럴푸르지오(국평),https://new.land.naver.com/complexes/114458,2019.01.24.,"1,671세대(15동)",3억8천,2억5천,2억7천500,2억8천500,-25,44건,12건,2억4천,73,2억1천,7건
경상북도,경주시,협성휴포레용황(소형),https://new.land.naver.com/complexes/109818,2017.06.28.,"1,588세대(15동)",3억4천200,2억6천,2억6천500,2억7천500,-19,7건,0건,2억8천,97,2억8천,1건
경상북도,경주시,경주현곡푸르지오(국평),https://new.land.naver.com/complexes/111725,2018.02.26.,964세대(9동),3억5천900,2억5천,2억5천300,2억7천,-24,17건,7건,2억3천,74,2억1천,4건
경상북도,경주시,경주현곡푸르지오(소형),https://new.land.naver.com/complexes/111725,2018.02.26.,964세대(9동),2억7천500,2억800,2억3천800,2억1천,-23,10건,5건,,,,
경상북도,구미시,문성레이크자이(국평),https://new.land.naver.com/complexes/122878,2021.02.,975세대(8동),4억7천500,2억9천400,4억3천900,4억2천,-11,14건,0건,3억5천,70,3억,3건
경상북도,구미시,도량롯데캐슬골드파크(국평),https://new.land.naver.com/complexes/114165,2019.04.26.,"1,260세대(10동)",5억4천,3억2천900,3억6천300,3억8천,-29,34건,24건,3억,64,2억5천,7건
경상북도,구미시,우미린센트럴파크(국평),https://new.land.naver.com/complexes/110478,2017.06.28.,"1,558세대(18동)",4억6천300,2억5천500,3억4천,3억4천500,-25,32건,11건,3억4천,81,2억8천,4건
경상북도,구미시,도량롯데캐슬골드파크(소형),https://new.land.naver.com/complexes/114165,2019.04.26.,"1,260세대(10동)",3억800,2억2천500,2억4천800,2억4천800,-19,10건,0건,,,,
경상북도,구미시,우미린센트럴파크(소형),https://new.land.naver.com/complexes/110478,2017.06.28.,"1,558세대(18동)",3억1천,2억,2억1천350,2억2천,-29,40건,31건,2억1천500,80,2억,3건
경상북도,포항시 남구,포항자이아파트(국평),https://new.land.naver.com/complexes/113172,2018.09.21.,"1,567세대(12동)",6억5천,3억5천500,3억9천500,3억9천,-40,51건,51건,3억5천,71,3억,12건
경상북도,포항시 남구,LG그린빌라(국평),https://new.land.naver.com/complexes/16358,2001.11.05.,798세대(30동),5억5천,3억6천500,3억6천800,3억9천,-29,33건,14건,4억,71,4억,1건
경상북도,포항시 남구,효자웰빙타운에스케이뷰3차(국평),https://new.land.naver.com/complexes/104198,2009.12.30.,561세대(4동),4억6천500,3억4천550,4억2천,3억9천,-16,12건,0건,,,,
경상북도,포항시 남구,효자웰빙타운에스케이뷰1차(국평),https://new.land.naver.com/complexes/25144,2007.10.,"1,181세대(13동)",4억9천,2억9천300,3억1천,3억1천,-36,14건,12건,3억1천,77,2억8천,8건
경상북도,포항시 남구,"효자그린2차(현대,삼성그린APT)(국평)",https://new.land.naver.com/complexes/108879,1998.03.19.,"2,130세대(30동)",4억3천500,2억7천,3억1천,3억1천,-28,63건,30건,3억4천,83,2억6천,13건
경상북도,포항시 북구,장성 푸르지오(국평),https://new.land.naver.com/complexes/117936,2020.01.29.,"1,500세대(11동)",5억3천300,3억1천800,3억4천,3억5천,-34,73건,52건,3억5천,73,2억5천,11건
경상남도,창원시 마산합포구,월영동SK오션뷰(국평),https://new.land.naver.com/complexes/109350,2017.08.29.,932세대(8동),5억,3억5천,3억7천800,3억9천,-22,35건,7건,3억,67,2억9천,4건
경상남도,창원시 마산합포구,마린애시앙부영(국평),https://new.land.naver.com/complexes/112716,2019.12.09.,"4,298세대(38동)",4억2천800,3억2천900,3억3천500,3억5천,-18,211건,0건,3억,60,2억6천,20건
경상남도,창원시 마산합포구,월영동SK오션뷰(소형),https://new.land.naver.com/complexes/109350,2017.08.29.,932세대(8동),3억8천800,2억7천500,2억9천,3억3천500,-13,3건,0건,,,,
경상남도,창원시 마산회원구,메트로시티2단지(국평),https://new.land.naver.com/complexes/105004,2015.10.23.,"1,915세대(7동)",7억7천,4억7천500,5억5천,5억4천,-29,46건,32건,4억5천,65,4억1천,6건
경상남도,창원시 마산회원구,메트로시티(국평),https://new.land.naver.com/complexes/25924,2009.12.28.,"2,127세대(21동)",6억2천800,4억1천500,5억1천,5억,-20,12건,1건,4억5천,79,3억9천,3건
경상남도,창원시 성산구,용지더샵레이크파크(국평),https://new.land.naver.com/complexes/112307,2017.11.17.,883세대(9동),11억4천500,7억3천,8억8천500,9억2천,-19,19건,0건,8억,73,7억5천,3건
경상남도,창원시 성산구,용지아이파크(국평),https://new.land.naver.com/complexes/109465,2017.06.29.,"1,036세대(기타임대 89세대 포함, 총10동)",11억2천,7억,8억2천800,8억6천,-23,24건,4건,6억5천,62,6억4천,3건
경상남도,창원시 성산구,용지더샵레이크파크(소형),https://new.land.naver.com/complexes/112307,2017.11.17.,883세대(9동),8억,5억5천,0,7억1천,-11,4건,0건,,,,
경상남도,창원시 성산구,창원센텀푸르지오(국평),https://new.land.naver.com/complexes/118728,2018.01.11.,975세대(12동),8억2천,5억9천,6억8천200,7억,-14,18건,0건,5억2천,61,5억2천,1건
경상남도,창원시 성산구,창원가음한화꿈에그린(국평),https://new.land.naver.com/complexes/109672,2017.08.,749세대(6동),7억9천,5억2천,6억2천500,6억3천,-20,23건,2건,4억9천,68,4억9천,1건
경상남도,창원시 성산구,창원더샵센트럴파크2단지(국평),https://new.land.naver.com/complexes/109272,2017.04.26.,624세대(6동),7억4천500,5억4천,6억6천800,6억3천,-15,19건,0건,,,,
경상남도,창원시 성산구,트리비앙(국평),https://new.land.naver.com/complexes/19740,2006.10.20.,"2,610세대(32동)",7억3천,4억7천500,5억5천,5억5천,-24,66건,14건,4억8천,70,4억8천,2건
경상남도,창원시 성산구,창원센텀푸르지오(소형),https://new.land.naver.com/complexes/118728,2018.01.11.,975세대(12동),6억1천500,4억2천,5억3천800,5억4천,-12,13건,0건,4억,70,4억,2건
경상남도,창원시 성산구,창원가음한화꿈에그린(소형),https://new.land.naver.com/complexes/109672,2017.08.,749세대(6동),5억9천,4억2천800,4억6천700,5억1천,-13,7건,0건,,,,
경상남도,창원시 성산구,노블파크(국평),https://new.land.naver.com/complexes/25168,2007.12.27.,"2,699세대(35동)",7억1천,4억2천800,5억1천,4억9천,-30,94건,45건,4억5천,69,4억2천,6건
경상남도,창원시 성산구,창원더샵센트럴파크2단지(소형),https://new.land.naver.com/complexes/109272,2017.04.26.,624세대(6동),5억8천900,4억5천500,4억6천150,4억9천,-16,3건,0건,,,,
경상남도,창원시 성산구,노블파크(소형),https://new.land.naver.com/complexes/25168,2007.12.27.,"2,699세대(35동)",5억3천,3억2천700,4억2천700,4억6천,-13,4건,0건,,,,
경상남도,창원시 성산구,트리비앙(소형),https://new.land.naver.com/complexes/19740,2006.10.20.,"2,610세대(32동)",5억5천700,3억8천,4억2천300,4억4천,-21,18건,2건,3억8천,76,3억6천,5건
경상남도,창원시 의창구,창원중동유니시티1단지(국평),https://new.land.naver.com/complexes/115396,2019.06.20.,"1,803세대(13동)",9억5천,6억6천,7억9천800,7억9천,-16,23건,0건,5억5천,61,5억5천,2건
경상남도,창원시 의창구,창원중동유니시티1단지(소형),https://new.land.naver.com/complexes/115396,2019.06.20.,"1,803세대(13동)",7억1천,5억3천500,5억9천200,6억,-15,10건,0건,,,,
경상남도,창원시 진해구,창원마린푸르지오1단지(국평),https://new.land.naver.com/complexes/106560,2015.10.23.,"1,822세대(18동)",4억9천500,3억7천400,3억9천700,4억,-19,35건,0건,3억3천,70,3억2천,3건
경상남도,창원시 진해구,창원마린푸르지오1단지(소형),https://new.land.naver.com/complexes/106560,2015.10.23.,"1,822세대(18동)",3억5천900,2억8천700,3억2천100,3억2천,-10,2건,0건,,,,
제주특별자치도,서귀포시,제주강정유승한내들퍼스트오션(국평),https://new.land.naver.com/complexes/110009,2017.03.20.,499세대(12동),7억2천500,4억4천500,4억8천200,4억9천500,-31,33건,24건,3억8천,55,3억4천,3건
